최저 기온 날짜,최저 기온,최고 기온 날짜,최고 기온
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1908-02-06,-9.5,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1909-02-07,-10.9,1908-08-05,37.8
1910-01-30,-12.9,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
1910-01-31,-14.5,1908-08-05,37.8
